Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE9S01402,2017.06,1000,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2017.07,993.268512,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2017.08,988.780853,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2017.09,1016.454749,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2017.1,1008.227375,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2017.11,998.504114,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2017.12,981.301421,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.01,985,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.02,1008,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.03,1011,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.04,1018,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.05,1034,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.06,1027,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.07,1037,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.08,1026,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.09,1032,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.1,1019,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.11,1015,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2018.12,975,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.01,978,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.02,1040,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.03,1024,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.04,1020,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.05,1037,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.06,1022,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.07,1023,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.08,1038,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.09,1058,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.1,1056,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.11,1030,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2019.12,1011,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.01,1041,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.02,1039,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.03,1046,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.04,1076,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.05,1061,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.06,1050,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.07,1059,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.08,1067,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.09,1057,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.1,1075,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.11,1051,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2020.12,1035,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.01,1055,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.02,1052,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.03,1061,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.04,1047,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.05,1064,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.06,1062,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.07,1070,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.08,1061,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.09,1075,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.1,1054,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.11,1070,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2021.12,1048,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.01,1068,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.02,1074,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.03,1088,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.04,1067,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.05,1079,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.06,1101,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.07,1103,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.08,1100,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.09,1116,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.1,1140,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.11,1146,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2022.12,1121,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2023.01,1144,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2023.02,1172,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2023.03,1165,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2023.04,1138,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2023.05,1203,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2023.06,1201,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01402,2023.07,1205,FINAL,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2006.06,743.4944238,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2006.07,747.2118959,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2006.08,750.1858736,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2006.09,750.929368,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2006.1,752.4163569,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2006.11,753.9033457,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2006.12,756.133829,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.01,759.1078067,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.02,762.0817844,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.03,762.8252788,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.04,766.5427509,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.05,768.7732342,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.06,772.4907063,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.07,773.9776952,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.08,777.6951673,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.09,778.4386617,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.1,779.9256506,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.11,783.6431227,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2007.12,786.6171004,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.01,790.3345725,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.02,794.0520446,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.03,798.5130112,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.04,805.204461,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.05,809.6654275,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.06,814.8698885,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.07,820.0743494,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.08,824.535316,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.09,827.5092937,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.1,829.739777,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.11,834.9442379,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2008.12,834.9442379,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.01,837.9182156,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.02,842.3791822,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.03,843.866171,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.04,846.8401487,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.05,849.070632,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.06,849.8141264,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.07,852.7881041,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.08,855.0185874,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.09,857.2490706,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.1,855.0185874,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.11,860.2230483,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2009.12,858.7360595,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.01,860.9665428,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.02,860.9665428,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.03,863.197026,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.04,863.197026,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.05,866.1710037,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.06,868.401487,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.07,870.6319703,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.08,870.6319703,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.09,869.8884758,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.1,886.2453532,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.11,891.4498141,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2010.12,892.936803,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.01,896.6542751,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.02,898.1412639,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.03,899.6282528,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.04,902.6022305,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.05,902.6022305,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.06,907.063197,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.07,907.063197,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.08,907.063197,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.09,908.550186,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.1,909.29368,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.11,913.011152,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2011.12,914.498141,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.01,916.728624,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.02,914.498141,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.03,912.267658,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.04,911.524164,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.05,917.472119,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.06,920.446097,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.07,919.702602,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.08,918.959108,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.09,921.189591,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.1,916.728624,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.11,919.702602,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2012.12,919.702602,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.01,921.933086,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.02,921.189591,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.03,922.67658,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.04,922.67658,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.05,924.163569,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.06,926.394052,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.07,924.907063,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.08,924.163569,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.09,931.598513,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.1,933.828996,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S015,2013.11,932.342007,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
